artist,time,title,day,month,station
Migos,1:23 AM,Slippery (feat. Gucci Mane),1,12,hot105
Kendrick Lamar,1:19 AM,LOYALTY. FT. RIHANNA.,1,12,hot105
Yo Gotti,1:17 AM,Juice,1,12,hot105
Lil Pump,1:17 AM,Gucci Gang,1,12,hot105
Baka Not Nice,1:15 AM,Live Up To My Name,1,12,hot105
Mario,1:10 AM,Let Me Love You,1,12,hot105
Kendrick Lamar,1:06 AM,LOVE. FT. ZACARI.,1,12,hot105
Playboi Carti,1:02 AM,wokeuplikethis*,1,12,hot105
French Montana feat. Swae Lee,12:58 AM,Unforgettable,1,12,hot105
Trippie Redd,12:56 AM,Love Scars,1,12,hot105
Jacquees,12:52 AM,B.E.D.,1,12,hot105
21 Savage,12:48 AM,Bank Account,1,12,hot105
"Chris Brown feat. Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",12:43 AM,Pills & Automobiles,1,12,hot105
Baka Not Nice,12:43 AM,Live Up To My Name,1,12,hot105
Wiz Khalifa,12:42 AM,Something New (feat. Ty Dolla $ign),1,12,hot105
SZA feat. Travis Scott,12:33 AM,Love Galore,1,12,hot105
N.E.R.D.,12:30 AM,Lemon,1,12,hot105
J. Cole,12:26 AM,Wet Dreamz,1,12,hot105
Post Malone,12:23 AM,rockstar [Feat. 21 Savage],1,12,hot105
Cardi B,12:19 AM,Bodak Yellow,1,12,hot105
Jeremih,12:15 AM,Birthday Sex,1,12,hot105
Wiz Khalifa,12:15 AM,Something New (feat. Ty Dolla $ign),1,12,hot105
Talib Kweli,12:14 AM,Let It Roll,1,12,hot105
DJ Khaled feat. Rihanna & Bryson Tiller,12:07 AM,Wild Thoughts,1,12,hot105
2 Chainz,12:03 AM,"It's A Vibe [Feat. Ty Dolla $ign, Trey Songz & Jhené Aiko]",1,12,hot105
Gucci Mane,11:55 PM,I Get The Bag (feat. Migos),30,11,hot105
Talib Kweli,11:55 PM,Let It Roll,30,11,hot105
Sean Paul,11:53 PM,Get Busy,30,11,hot105
Fetty Wap,11:51 PM,Again,30,11,hot105
Usher,11:44 PM,Climax,30,11,hot105
Kendrick Lamar,11:40 PM,LOYALTY. FT. RIHANNA.,30,11,hot105
Beyoncé,11:33 PM,7/11,30,11,hot105
"Migos, Nicki Minaj, & Cardi B",11:28 PM,MotorSport,30,11,hot105
Kendrick Lamar,11:24 PM,LOVE. FT. ZACARI.,30,11,hot105
JAY Z & Kanye West,11:20 PM,Ni**as In Paris,30,11,hot105
Melanie Fiona,11:13 PM,Remember U,30,11,hot105
Future,11:05 PM,Mask Off,30,11,hot105
21 Savage,11:02 PM,Bank Account,30,11,hot105
Gucci Mane,10:59 PM,Both (feat. Drake),30,11,hot105
Cardi B,10:55 PM,Bodak Yellow,30,11,hot105
Wiz Khalifa,10:51 PM,Something New (feat. Ty Dolla $ign),30,11,hot105
Melanie Fiona,10:51 PM,Remember U,30,11,hot105
Wale,10:50 PM,Lotus Flower Bomb (feat. Miguel),30,11,hot105
LIL UZI VERT,10:39 PM,The Way Life Goes (feat. Oh Wonder),30,11,hot105
SZA feat. Travis Scott,10:35 PM,Love Galore,30,11,hot105
Big Sean & Metro Boomin,10:31 PM,Pull Up N Wreck,30,11,hot105
G-Eazy feat. A$AP Rocky & Cardi B,10:27 PM,No Limit,30,11,hot105
Kendrick Lamar,10:25 PM,HUMBLE.,30,11,hot105
2 Chainz,10:21 PM,"It's A Vibe [Feat. Ty Dolla $ign, Trey Songz & Jhené Aiko]",30,11,hot105
The Weeknd,10:17 PM,Die For You,30,11,hot105
The Notorious B.I.G.,10:15 PM,Juicy,30,11,hot105
Jesse Campbell,10:11 PM,Can't Live Without Your Love,30,11,hot105
Chris Brown feat. Kevin McCall,10:07 PM,Strip,30,11,hot105
Yo Gotti feat. Nicki Minaj,10:03 PM,Rake It Up,30,11,hot105
A$AP Ferg,10:00 PM,Plain Jane,30,11,hot105
Kendrick Lamar,9:56 PM,LOYALTY. FT. RIHANNA.,30,11,hot105
Post Malone,9:53 PM,rockstar [Feat. 21 Savage],30,11,hot105
Jesse Campbell,9:53 PM,Can't Live Without Your Love,30,11,hot105
B.o.B,9:51 PM,Airplanes (feat. Hayley Williams of Paramore),30,11,hot105
Migos,9:49 PM,Slippery (feat. Gucci Mane),30,11,hot105
Coline Creuzot,9:46 PM,High Life (Extended Mix),30,11,hot105
Kanye West,9:42 PM,Good Life,30,11,hot105
Kendrick Lamar,9:38 PM,LOVE. FT. ZACARI.,30,11,hot105
Lil Baby,9:31 PM,My Dawg,30,11,hot105
SZA,9:28 PM,The Weekend,30,11,hot105
21 Savage,9:24 PM,Bank Account,30,11,hot105
Coline Creuzot,9:20 PM,High Life (Extended Mix),30,11,hot105
Trey Songz,9:17 PM,Heart Attack,30,11,hot105
Playboi Carti,9:07 PM,wokeuplikethis*,30,11,hot105
Chris Brown feat. Usher & Gucci Mane,9:03 PM,Party,30,11,hot105
Cardi B,9:00 PM,Bodak Yellow,30,11,hot105
Melanie Fiona,8:54 PM,Remember U,30,11,hot105
2 Chainz,8:45 PM,"It's A Vibe [Feat. Ty Dolla $ign, Trey Songz & Jhené Aiko]",30,11,hot105
A1,8:41 PM,Always,30,11,hot105
Gucci Mane,8:37 PM,I Get The Bag (feat. Migos),30,11,hot105
Travi$ Scott,8:33 PM,goosebumps,30,11,hot105
Yo Gotti feat. Nicki Minaj,8:28 PM,Rake It Up,30,11,hot105
Remy Ma feat. Lil' Kim,8:25 PM,Wake Me Up,30,11,hot105
Melanie Fiona,8:24 PM,Remember U,30,11,hot105
Fabolous,8:22 PM,Young'n,30,11,hot105
Meek Mill,8:20 PM,Amen (feat. Drake),30,11,hot105
Kanye West,8:12 PM,Mercy,30,11,hot105
Kendrick Lamar,8:08 PM,LOYALTY. FT. RIHANNA.,30,11,hot105
"Chris Brown feat. Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",8:03 PM,Pills & Automobiles,30,11,hot105
Jacquees,7:59 PM,B.E.D.,30,11,hot105
Kendrick Lamar,7:55 PM,LOVE. FT. ZACARI.,30,11,hot105
G-Eazy feat. A$AP Rocky & Cardi B,7:52 PM,No Limit,30,11,hot105
Lil' Kim,7:50 PM,Magic Stick,30,11,hot105
Ne-Yo,7:41 PM,Miss Independent,30,11,hot105
21 Savage,7:38 PM,Bank Account,30,11,hot105
Lil Pump,7:36 PM,Gucci Gang,30,11,hot105
Ty Dolla $ign,7:32 PM,Paranoid (feat. B.o.B),30,11,hot105
Cardi B,7:24 PM,Bodak Yellow,30,11,hot105
French Montana,7:19 PM,Pop That,30,11,hot105
Fat Joe,7:14 PM,What's Luv? (feat. Ja-Rule & Ashanti),30,11,hot105
Trey Songz,7:12 PM,Na Na,30,11,hot105
A$AP Ferg,7:09 PM,Plain Jane,30,11,hot105
DJ Khaled feat. Rihanna & Bryson Tiller,7:05 PM,Wild Thoughts,30,11,hot105
SZA feat. Travis Scott,7:01 PM,Love Galore,30,11,hot105
Yung Bleu,6:57 PM,Miss It,30,11,hot105
Fabolous,6:50 PM,Into You (feat. Ashanti),30,11,hot105
Fetty Wap,6:48 PM,Trap Queen,30,11,hot105
Jesse Campbell,6:45 PM,Can't Live Without Your Love,30,11,hot105
Moneybagg Yo,6:40 PM,Doin’ It,30,11,hot105
The Weeknd,6:36 PM,Die For You,30,11,hot105
GoldLink feat. Brent Faiyaz & Jefe,6:32 PM,Crew,30,11,hot105
N.E.R.D.,6:29 PM,Lemon,30,11,hot105
LIL UZI VERT,6:26 PM,XO TOUR Llif3,30,11,hot105
Kelly Rowland,6:22 PM,Motivation,30,11,hot105
Gucci Mane,6:21 PM,Freaky Gurl,30,11,hot105
Wale,6:19 PM,Bad (feat. Tiara Thomas),30,11,hot105
T.I.,6:17 PM,What You Know,30,11,hot105
Jhené Aiko,6:09 PM,While We're Young,30,11,hot105
Meek Mill,6:05 PM,Whatever You Need (feat. Chris Brown & Ty Dolla $ign),30,11,hot105
Chris Brown,6:02 PM,Privacy,30,11,hot105
Rihanna,5:58 PM,Sex With Me,30,11,hot105
Omarion,5:55 PM,Post To Be (feat. Chris Brown & Jhene Aiko),30,11,hot105
Post Malone,5:55 PM,rockstar [Feat. 21 Savage],30,11,hot105
Ginuwine,5:52 PM,Last Chance,30,11,hot105
Gucci Mane,5:50 PM,Wasted [feat. OJ Da Juiceman],30,11,hot105
Meek Mill,5:48 PM,Amen (feat. Drake),30,11,hot105
Jay-Z,5:42 PM,Bam [Feat. Damian Marley],30,11,hot105
Kendrick Lamar,5:38 PM,LOYALTY. FT. RIHANNA.,30,11,hot105
Bobby Shmurda,5:35 PM,Hot N*gga,30,11,hot105
Omarion,5:35 PM,Post To Be (feat. Chris Brown & Jhene Aiko),30,11,hot105
Fetty Wap,5:32 PM,My Way (feat. Monty),30,11,hot105
Fabolous,5:31 PM,Can't Let You Go (feat. Mike Shorey & Lil' Mo),30,11,hot105
Wiz Khalifa,5:29 PM,Roll Up,30,11,hot105
The Notorious B.I.G.,5:19 PM,Big Poppa,30,11,hot105
Fetty Wap,5:18 PM,679 (feat. Monty),30,11,hot105
O.T. Genasis,5:10 PM,Cut It (feat. Young Dolph),30,11,hot105
Twista,5:06 PM,Overnight Celebrity (Explicit Album Version),30,11,hot105
Childish Gambino,5:03 PM,Redbone,30,11,hot105
LIL UZI VERT,5:00 PM,XO TOUR Llif3,30,11,hot105
Jacquees,4:59 PM,At the Club,30,11,hot105
Plies,4:55 PM,Shawty (feat. T Pain),30,11,hot105
Remy Ma feat. Lil' Kim,4:51 PM,Wake Me Up,30,11,hot105
LIL UZI VERT,4:46 PM,XO TOUR Llif3,30,11,hot105
Yo Gotti feat. Nicki Minaj,4:46 PM,Rake It Up,30,11,hot105
Trey Songz,4:43 PM,Na Na,30,11,hot105
Sean Paul,4:41 PM,Temperature,30,11,hot105
DJ Khaled,4:39 PM,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",30,11,hot105
SZA,4:34 PM,The Weekend,30,11,hot105
Ludacris,4:31 PM,Area Codes,30,11,hot105
Juvenile,4:26 PM,Rodeo,30,11,hot105
Jay-Z,4:23 PM,Young Forever [Jay-Z + Mr Hudson] (Explicit Album Version),30,11,hot105
"Fabolous, Velous, & Chris Brown",4:18 PM,Flipmode,30,11,hot105
G-Eazy feat. A$AP Rocky & Cardi B,4:14 PM,No Limit,30,11,hot105
"Migos, Nicki Minaj, & Cardi B",4:09 PM,MotorSport,30,11,hot105
Bryson Tiller,4:03 PM,Somethin Tells Me,30,11,hot105
